Source Plate	Source Row	Source Column	Destination Plate	Destination Row	Destination Column	Gene
13	15	4	6	16	16	YML069W
13	15	5	6	16	17	YOR033C
13	15	6	6	16	18	YMR242W-A
13	15	7	6	16	19	YGR169C
13	15	8	6	16	20	YNL097C-A
13	15	12	6	16	21	YOR244W
13	15	13	6	16	22	YPR113W
13	15	14	6	16	23	YNL290W
13	15	15	6	16	24	YER020W
13	15	16	7	1	1	YGR087C
13	15	17	7	1	2	YMR064W
13	15	18	7	1	3	YGR224W
13	15	19	7	1	4	YNL012W
13	15	20	7	1	5	YCL035C
13	15	21	7	1	6	YKL163W
13	15	22	7	1	7	YLR325C
13	16	1	7	1	8	YER112W
13	16	3	7	1	9	YMR198W
13	16	4	7	1	10	YKR067W
13	16	5	7	1	11	YIL101C
13	16	7	7	1	12	YJL052C-A
13	16	10	7	1	13	YOR298W
13	16	11	7	1	14	YMR247W-A
13	16	12	7	1	15	YGR035W-A
13	16	13	7	1	16	YLR285C-A
13	16	14	7	1	17	YBL101W-C
13	16	15	7	1	18	YHR039C
13	16	17	7	1	19	YLR205C
13	16	18	7	1	20	YKL092C
13	16	20	7	1	21	YLR361C-A
13	16	21	7	1	22	YGR171C
14	1	5	7	1	23	YBR186W
14	1	6	7	1	24	YPL179W
14	1	7	7	2	1	YOR232W
14	1	8	7	2	2	YKR004C
14	1	9	7	2	3	YGR086C
14	1	10	7	2	4	YER133W
14	1	11	7	2	5	YNL277W
14	1	12	7	2	6	YNL121C
14	1	13	7	2	7	YIL036W
14	1	14	7	2	8	YDR450W
14	1	19	7	2	9	YDR266C
14	1	20	7	2	10	YML065W
14	1	21	7	2	11	YPR137W
14	1	22	7	2	12	YAL056W
14	1	24	7	2	13	YML006C
14	2	3	7	2	14	YER007W
14	2	5	7	2	15	YOR005C
14	2	6	7	2	16	YDL086W
14	2	7	7	2	17	YDR125C
14	2	10	7	2	18	YBL007C
14	2	11	7	2	19	YGR271W
14	2	13	7	2	20	YOR353C
14	2	14	7	2	21	YGR071C
14	2	15	7	2	22	YOR178C
14	2	18	7	2	23	YPL140C
14	2	19	7	2	24	YMR163C
14	2	20	7	3	1	YBR049C
14	2	21	7	3	2	YGR186W
14	2	22	7	3	3	YCR084C
14	3	3	7	3	4	YPL212C
14	3	4	7	3	5	YLL010C
14	3	5	7	3	6	YJR160C
14	3	7	7	3	7	YKL047W
14	3	8	7	3	8	YBL042C
14	3	9	7	3	9	YPL189W
14	3	10	7	3	10	YER090W
14	3	11	7	3	11	YLR312W-A
14	3	12	7	3	12	YOR171C
14	3	14	7	3	13	YAL005C
14	3	16	7	3	14	YGR276C
14	3	18	7	3	15	YPR056W
14	3	20	7	3	16	YLR032W
14	3	22	7	3	17	YLR383W
14	3	23	7	3	18	YLR134W
14	4	1	7	3	19	YER157W
14	4	2	7	3	20	YBR133C
14	4	3	7	3	21	YOR227W
14	4	4	7	3	22	YOR389W
14	4	6	7	3	23	YHR032W
14	4	11	7	3	24	YMR207C
14	4	12	7	4	1	YDL159W-A
14	4	13	7	4	2	YLR352W
14	4	15	7	4	3	YKL073W
14	4	18	7	4	4	YEL015W
14	4	19	7	4	5	YHR204W
14	4	20	7	4	6	YGR196C
14	4	21	7	4	7	YJR042W
14	4	22	7	4	8	YHR031C
14	4	23	7	4	9	YPL176C
14	5	5	7	4	10	YOR108W
14	5	6	7	4	11	YBR145W
14	5	8	7	4	12	YNL076W
14	5	9	7	4	13	YHR112C
14	5	10	7	4	14	YKR072C
14	5	14	7	4	15	YDL029W
14	5	15	7	4	16	YML017W
14	5	16	7	4	17	YPL193W
14	5	17	7	4	18	YOR192C
14	5	19	7	4	19	YNR076W
14	5	20	7	4	20	YPL006W
14	5	22	7	4	21	YPL036W
14	5	24	7	4	22	YBR008C
14	6	1	7	4	23	YLR149C
14	6	3	7	4	24	YOR355W
14	6	4	7	5	1	YLL064C
14	6	5	7	5	2	YJL154C
14	6	6	7	5	3	YCL042W
14	6	7	7	5	4	YHR213W-A
14	6	8	7	5	5	YKL100C
14	6	10	7	5	6	YGL150C
14	6	11	7	5	7	YHR186C
14	6	13	7	5	8	YOR168W
14	6	14	7	5	9	YPR022C
14	6	15	7	5	10	YBR289W
14	6	16	7	5	11	YDR228C
14	6	18	7	5	12	YDR120C
14	6	19	7	5	13	YHL032C
14	6	20	7	5	14	YJR106W
14	6	21	7	5	15	YKL025C
14	6	22	7	5	16	YJL176C
14	6	23	7	5	17	YDL122W
14	6	24	7	5	18	YEL068C
14	7	1	7	5	19	YKL189W
14	7	3	7	5	20	YCR065W
14	7	4	7	5	21	YMR292W
14	7	6	7	5	22	YPL165C
14	7	7	7	5	23	YPL260W
14	7	8	7	5	24	YPR190C
14	7	10	7	6	1	YHR094C
14	7	13	7	6	2	YHR096C
14	7	17	7	6	3	YDL057W
14	7	18	7	6	4	YHL028W
14	7	19	7	6	5	YDR404C
14	7	20	7	6	6	YGR089W
14	7	22	7	6	7	YMR080C
14	7	23	7	6	8	YBR296C
14	7	24	7	6	9	YBR094W
14	8	1	7	6	10	YLR451W
14	8	3	7	6	11	YOR365C
14	8	7	7	6	12	YPR003C
14	8	10	7	6	13	YPR112C
14	8	11	7	6	14	YNR016C
14	8	13	7	6	15	YBR041W
14	8	14	7	6	16	YER033C
14	8	16	7	6	17	YGR289C
14	8	19	7	6	18	YCR091W
14	8	21	7	6	19	YKL017C
14	8	22	7	6	20	YLL024C
14	8	23	7	6	21	YDR258C
14	8	24	7	6	22	YGL217C
14	9	3	7	6	23	YJL214W
14	9	5	7	6	24	YEL075C
14	9	7	7	7	1	YHR019C
14	9	12	7	7	2	YGR187C
14	9	17	7	7	3	YCR023C
14	9	18	7	7	4	YMR102C
14	9	19	7	7	5	YCL037C
14	9	20	7	7	6	YBR074W
14	9	22	7	7	7	YJL074C
14	9	24	7	7	8	YKL072W
14	10	1	7	7	9	YML093W
14	10	2	7	7	10	YOL032W
14	10	3	7	7	11	YLR422W
14	10	4	7	7	12	Q0075
14	10	7	7	7	13	YPL183C
14	10	9	7	7	14	YLR371W
14	10	10	7	7	15	YDR443C
14	10	11	7	7	16	YMR247C
14	10	12	7	7	17	YGR134W
14	10	13	7	7	18	YKL179C
14	10	14	7	7	19	YBR038W
14	10	15	7	7	20	YDR109C
14	10	18	7	7	21	YDR119W
14	10	19	7	7	22	YPL207W
14	10	20	7	7	23	YKL078W
14	10	22	7	7	24	YOR070C
14	10	23	7	8	1	YGL229C
14	10	24	7	8	2	YBL078C
14	11	2	7	8	3	YOR380W
14	11	8	7	8	4	YNL334C
14	11	9	7	8	5	Q0160
14	11	10	7	8	6	YIR010W
14	11	13	7	8	7	YPL281C
14	11	15	7	8	8	YBR110W
14	11	18	7	8	9	YPR032W
14	11	20	7	8	10	YFR016C
14	11	22	7	8	11	YDR270W
14	11	24	7	8	12	YAL053W
14	12	1	7	8	13	YBR007C
14	12	3	7	8	14	YKR089C
14	12	7	7	8	15	YLR187W
14	12	9	7	8	16	YML103C
14	12	10	7	8	17	YER164W
14	12	12	7	8	18	YMR128W
14	12	13	7	8	19	YFL033C
14	12	14	7	8	20	YDL195W
14	12	15	7	8	21	YDR235W
14	12	16	7	8	22	YDR295C
14	12	17	7	8	23	YDL239C
14	12	18	7	8	24	YBR019C
14	12	19	7	9	1	YHR205W
14	12	20	7	9	2	YNL027W
14	12	21	7	9	3	YNL272C
14	12	23	7	9	4	YJL061W
14	13	1	7	9	5	YOL112W
14	13	3	7	9	6	YKR013W
14	13	6	7	9	7	YKL212W
14	13	7	7	9	8	YCL049C
14	13	8	7	9	9	YJR123W
14	13	10	7	9	10	YGL116W
14	13	15	7	9	11	YHR197W
14	13	17	7	9	12	YHR035W
14	13	18	7	9	13	YDL077C
14	13	20	7	9	14	YGL251C
14	13	22	7	9	15	YMR033W
14	13	24	7	9	16	YAL043C
14	14	1	7	9	17	YGL036W
14	14	2	7	9	18	YNL108C
14	14	3	7	9	19	YLR454W
14	14	7	7	9	20	YKL171W
14	14	8	7	9	21	YBR023C
14	14	9	7	9	22	YGR270W
14	14	10	7	9	23	YBL105C
14	14	11	7	9	24	YIL001W
14	14	12	7	10	1	YDR089W
14	14	13	7	10	2	YLR342W
14	14	14	7	10	3	YLR234W
14	14	16	7	10	4	YNL026W
14	14	17	7	10	5	YBL111C
14	14	18	7	10	6	YJL212C
14	14	21	7	10	7	YDR338C
14	14	22	7	10	8	YGR152C
14	14	23	7	10	9	YOR195W
14	14	24	7	10	10	YER084W
14	15	3	7	10	11	YNL316C
14	15	4	7	10	12	YDR195W
14	15	6	7	10	13	YJL026W
14	15	7	7	10	14	YOR071C
14	15	8	7	10	15	YHR030C
14	15	10	7	10	16	YDL229W
14	15	13	7	10	17	YOR273C
14	15	15	7	10	18	YOR320C
14	15	18	7	10	19	YDR475C
14	15	20	7	10	20	YNR011C
14	15	21	7	10	21	YJL013C
14	15	22	7	10	22	YER096W
14	16	1	7	10	23	YML117W
14	16	2	7	10	24	YNL196C
14	16	3	7	11	1	YLR129W
14	16	4	7	11	2	YFR043C
14	16	5	7	11	3	YLR154W-E
14	16	7	7	11	4	YMR185W
14	16	8	7	11	5	YJL129C
14	16	9	7	11	6	YEL022W
14	16	10	7	11	7	YLL053C
14	16	11	7	11	8	YKR023W
14	16	12	7	11	9	YDL223C
14	16	13	7	11	10	YOR208W
14	16	14	7	11	11	YLL012W
14	16	17	7	11	12	YDR221W
14	16	18	7	11	13	YMR049C
14	16	19	7	11	14	YDR362C
14	16	20	7	11	15	YLR266C
14	16	21	7	11	16	YER171W
15	1	4	7	11	17	YNL295W
15	1	7	7	11	18	YHR100C
15	1	17	7	11	19	YHR114W
15	1	20	7	11	20	YJL029C
15	1	21	7	11	21	YFL066C
15	1	24	7	11	22	YNL085W
15	3	2	7	11	23	YKL091C
15	3	4	7	11	24	YNL117W
15	3	5	7	12	1	YGR259C
15	3	6	7	12	2	YDL233W
15	3	7	7	12	3	YGR160W
15	3	8	7	12	4	YHR085W
15	3	9	7	12	5	YNL156C
15	3	11	7	12	6	YHL010C
15	3	24	7	12	7	YER162C
15	5	1	7	12	8	YGL102C
15	5	4	7	12	9	YGL160W
15	5	9	7	12	10	YHR133C
15	5	11	7	12	11	YHR045W
15	5	17	7	12	12	YKL202W
15	5	18	7	12	13	YJR076C
15	5	19	7	12	14	YCR038C
15	5	21	7	12	15	YLR343W
15	7	1	7	12	16	YER159C
15	7	3	7	12	17	YNL122C
15	7	4	7	12	18	YIL150C
15	7	7	7	12	19	YHR140W
15	7	9	7	12	20	YIL009W
15	7	19	7	12	21	YJL099W
15	7	20	7	12	22	YOR357C
15	9	3	7	12	23	YIL059C
15	9	5	7	12	24	YGR174C
15	9	7	7	13	1	YHR127W
15	9	9	7	13	2	YBL097W
15	9	23	7	13	3	YBR239C
15	9	24	7	13	4	YGR065C
15	11	2	7	13	5	YNR029C
15	11	5	7	13	6	YJL016W
15	11	6	7	13	7	YLR455W
15	11	7	7	13	8	YDR029W
15	11	8	7	13	9	YDL200C
15	11	13	7	13	10	YJL046W
15	11	15	7	13	11	YGR123C
15	11	19	7	13	12	YHR174W
15	11	20	7	13	13	YEL005C
15	13	1	7	13	14	YJL158C
15	13	2	7	13	15	YPR084W
15	13	3	7	13	16	YJL077C
15	13	4	7	13	17	YIL078W
15	13	5	7	13	18	YGR273C
15	13	7	7	13	19	YCL046W
15	13	12	7	13	20	YGL018C
15	13	15	7	13	21	YGR200C
15	13	18	7	13	22	YOL146W
15	13	21	7	13	23	YGR015C
15	13	22	7	13	24	YEL007W
15	15	1	7	14	1	YGR206W
15	15	3	7	14	2	YGR265W
15	15	4	7	14	3	YBR180W
15	15	5	7	14	4	YHR093W
15	15	8	7	14	5	YDR517W
15	15	15	7	14	6	YHL026C
15	15	16	7	14	7	YDL146W
15	15	20	7	14	8	YOL165C
15	15	22	7	14	9	YOR017W
